Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
0.18479806903798193,196744.26290351452,3627.668843894201,-1551.6060759350044,0.010065735414954806,8405.44062226134,-4.71860426170451e-05,-1.4153860422171754e-07,99.34693877551021,5264.18106865883,39914.48963601994,0.4657174755427688,0.0013969597320325827,28479.535515319818,0.07418198758454471,-35.66286066140908,1.4014218761630997,-538061.7443086122,18.89167332657282,0.13568975087763663,-5415.987155119556,1004.1326361657792
9.550850449275798,193619.35678582845,2479.6944517538204,-28.36013875781002,0.010065735414954806,3.130672787979796,-4.5140089225315414e-05,-1.348026046613459e-07,99.34693877551021,257008.17070388456,37450.48564623903,0.4455242956143819,0.0013304766676236113,26600.363328142073,3.850984700975198,-32.36263207647975,1.4032085646642287,-9724.911562685593,0.3643765617424783,0.0026138082066142266,-97.8883867238279,1112.100343610937
0.13281514982950543,224513.38822384225,3958.3996747093947,-2160.3763373295865,0.007239254184958271,16272.74609219869,-1.8231205983137345e-05,-7.326031157142118e-08,138.13577675968347,5264.181068658828,55543.52391201507,0.34787862608542774,0.001397916109314378,39632.308872281144,0.05331725221844632,-23.244379719136507,1.4014395367312358,-1041755.1843153411,26.28491676557885,0.13577695555836775,-7541.530577756808,1002.8786030054489
6.616601658130952,222902.6483768249,2830.601694718545,-42.49822362838407,0.0072392541849582714,6.551243182178896,-1.7962132248655158e-05,-7.242978646223678e-08,138.13577675968347,257008.17070388797,54438.06000560826,0.3427442975525858,0.0013820684504058142,38704.87636081212,2.680030029943118,-20.864178860654977,1.4050463014725554,-20312.481351846523,0.524265133515081,0.0027011839808048417,-147.04721563324176,1035.4515273256068
27.86338289921334,217664.6283502359,2398.5602094587866,-9.438054983798676,0.00723925418495827,0.3645740246575685,-1.711249047949837e-05,-6.983788294902028e-08,138.13577675968347,1012176.7644064421,51070.04201477331,0.32653186423399805,0.0013326110621256462,35947.00407472575,11.599796344130661,-13.616769806831398,1.4163096916870834,-4402.667124463272,0.122097806691556,0.0006240845934007483,-31.87202640574894,1157.6394401296861
72.16771034364147,206960.40748584422,2085.2277299131238,-3.1560563763291483,0.0072392541849582714,0.05047231147642574,-1.5439841770523364e-05,-6.48821936597151e-08,138.13577675968347,2270579.8525211774,45170.82132499659,0.29461522990163475,0.0012380491125286578,31456.1844871007,31.458164964530486,-0.08813867407411184,1.43590360307589,-1435.9013431307044,0.04564486214294099,0.00023012321898370836,-10.394854807446155,1522.1204235507885
188.87807007128004,180553.1916528677,1706.8799377865664,-0.8181643938787694,0.007239254184958271,0.0045516220187571555,-1.142374693235235e-05,-5.365969979573013e-08,138.13577675968347,4031900.661954555,36365.36681975434,0.2179821450786149,0.0010239071764292999,26625.292533237956,86.18179190882273,27.947730946165414,1.456282679488936,-421.9611360393573,0.01689779995558263,8.399981045436075e-05,-3.054683919962664,4290.526017213335
500.40416891093514,125588.1766572968,1198.7533481258856,-0.18201019597938034,0.007239254184958271,-0.0014889057554931273,-9.362689225343469e-06,-5.6263801401681565e-08,138.13577675968347,6295695.720154939,94178.33339579526,0.1786540872386559,0.0010735973225284195,84805.75484874831,372.78394270970597,144.3323972357397,1.74496570146692,-252.63516639485118,0.0046809036054049095,1.9419436718055255e-05,-1.8288901855915556,3852.212323588924
573.2310056033148,113119.72756950483,1094.8765802700466,-0.19963172143989769,0.0072392541849582714,-0.0023806935756723697,-1.0289169188404935e-05,-5.848336641115896e-08,138.13577675968347,9061395.19828011,167452.82391412827,0.19633270800261457,0.0011159499363225071,152555.1527475865,540.234926396648,238.55578471736123,1.9424384255489826,-309.96297301811626,0.0035955439580794843,1.3400196527914062e-05,-2.2439007496035055,2609.1883933874237
617.192714341216,105276.2882682177,1028.6294688855369,-0.23429096319647863,0.0072392541849582714,-0.002938919445909642,-1.0650235297891761e-05,-5.8950825898725704e-08,138.13577675968347,12328302.823121794,234117.8011947581,0.20322238837869427,0.0011248697611786207,212731.58182215624,660.8034555891509,312.3121424453317,2.0706598445422104,-354.2926405946626,0.0031335487534581326,1.0955230520857353e-05,-2.5648144811248277,2229.5815015628627
651.0121985449666,99121.4651383827,975.4985142789218,-0.2749303228979389,0.0072392541849582714,-0.0033692468102008467,-1.0785225377873207e-05,-5.8901804584648184e-08,138.13577675968347,16095596.239523495,299630.8759079563,0.20579820062076662,0.0011239343613259746,270677.6486663247,762.3741509038188,377.80197409371,2.1710597015044413,-393.0233935040089,0.002847761429123195,9.495671090600208e-06,-2.845196246210398,2033.7579377169548
679.3906435801711,93909.41755644938,929.3579234422825,-0.3193611671431803,0.0072392541849582714,-0.0037260914662336883,-1.0785439309289298e-05,-5.8609148835954954e-08,138.13577675968347,20362326.83743025,365463.246597519,0.20580228275154688,0.0011183500527582597,327853.7720619699,852.5286538782248,438.4551344554603,2.254843089074162,-428.68148177189806,0.0026448883316903082,8.491508352272143e-06,-3.1033342109313256,1911.3892611118667
704.2852411943364,89329.22133440828,887.6776012483233,-0.3667284154120673,0.007239254184958271,-0.00403216028617614,-1.069150546382166e-05,-5.818121379654802e-08,138.13577675968347,25127420.70431572,432081.1423834731,0.2040098847536071,0.0011101844133759612,384740.6902232841,934.5050779154566,495.6270081269264,2.326884369081354,-462.3636110648966,0.002489964392993768,7.746618350224948e-06,-3.3471677063739715,1827.0986616075227
